"76ac34af1e80ae52cf4e8070b047addb6c62a3a6";"61, Rue de l'Église, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France";"61";"Rue de l'Église";"";"";"";"Île-de-France";"75015";"France";"48.8437732";"2.2892634"
"c5bcd471496db0e62ec180d5b7e89c87ebd28834";"10, Rue Corbineau, Quartier de Bercy, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France";"10";"Rue Corbineau";"";"";"";"Île-de-France";"75012";"France";"48.839085";"2.3820521"
"72cfc667d027aa18cd3c287a646366c5bf84f55e";"Place Charles Fillion, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France";"";"Place Charles Fillion";"";"";"";"Île-de-France";"75017";"France";"48.8866256";"2.3169343"
"5e0cdb85068114d8f8252751d085670abe3024b0";"18, Rue des Batignolles, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France";"18";"Rue des Batignolles";"";"";"";"Île-de-France";"75017";"France";"48.8843519";"2.3220594"
"a71d94f29d972cdc5927f2b3c817a2be6b9e88fe";"78, Rue Bonaparte, Quartier de l'Odéon, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France";"78";"Rue Bonaparte";"";"";"";"Île-de-France";"75006";"France";"48.850714";"2.3326577"
"323eed5f13edddc88475c88f93be0c190dc280c3";"Place de Bitche, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France";"";"Place de Bitche";"";"";"";"Île-de-France";"75019";"France";"48.8888281";"2.3796497"
"99b443505e2aebfd8b3431308d3829dec9fb5918";"27, Rue de la Sablière, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France";"27";"Rue de la Sablière";"";"";"";"Île-de-France";"75014";"France";"48.8319155";"2.3225385"
"101f8a6705c6f303025dcc8813d7d59a81c87cc5";"Route de la Pyramide, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France";"";"Route de la Pyramide";"";"";"";"Île-de-France";"75012";"France";"48.8214887";"2.45964"
"0d0b2c403932f7d5aa3e5b4c72e0170e3b852fd6";"Institut National du Sport, de l'Expertise et de la Performance, 11, Avenue du Tremblay, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France";"11";"Avenue du Tremblay";"";"";"";"Île-de-France";"75012";"France";"48.8321509";"2.452534029513446"
"f4e190269d857fefca42f276149d7e94b6cb8086";"Place d'Anvers, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France";"";"Place d'Anvers";"";"";"";"Île-de-France";"75009";"France";"48.8828457";"2.3445097"
"77004a4673d39bc7ad42d344094cf9e00c1c1a76";"101, Rue Saint-Lazare, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France";"101";"Rue Saint-Lazare";"";"";"";"Île-de-France";"75009";"France";"48.8756215";"2.3279247"
"10a59cfe297507223263425b8a2a9dbb187775bc";"Rue Mouton Duvernet, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France";"";"Rue Mouton Duvernet";"";"";"";"Île-de-France";"75014";"France";"48.8322831";"2.326432"
"ffad019f66fec709f1e0354fc1cfe40f292e092b";"Place Laurent Terzieff et Pascale de Boysson, Quartier Notre-Dame-des-Champs, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France";"";"Place Laurent Terzieff et Pascale de Boysson";"";"";"";"Île-de-France";"75006";"France";"48.8437223";"2.330322963885253"
"6d97bb19f66d46f136ada4cbb72cd3a88cb3ea57";"8, Place de la Garenne, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France";"8";"Place de la Garenne";"";"";"";"Île-de-France";"75014";"France";"48.8337852";"2.3200248"
"13c1f79b13909e5f4a6f1f0006aa09ac76bd6d53";"190, Avenue de Clichy, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France";"190";"Avenue de Clichy";"";"";"";"Île-de-France";"75017";"France";"48.893517";"2.315349"
"267c6432fc9bf65bda584bf3cd81306c4cf6ed8f";"Boulevard Bessières, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France";"";"Boulevard Bessières";"";"";"";"Île-de-France";"75017";"France";"48.8976031";"2.3237611"
"7c8f1f29330e418d5909b4fbe58af789706a89d4";"Rue Collette, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France";"";"Rue Collette";"";"";"";"Île-de-France";"75017";"France";"48.8936357";"2.3265824"
